date,supply_id,total_possible_utilization,supply_category_id,del_imps,edges,avg_perf,num_dem_cats,frac_util
19,3855196,13,NA,0,0,0,0,0
19,3855215,3464,1,380,35,0.35,12,0.1097
19,3855216,2,1,0,0,0,0,0
19,3855234,638003,1,12657,3,0.5,3,0.0198
19,3855247,7642,4,0,0,0,0,0
19,3855249,187867,1,87396,177,0.8,24,0.4652
19,3855255,136,3,0,0,0,0,0
19,3855256,87915,3,5,5,0.4,3,1e-04
19,3855257,43019,3,558,22,0.31,7,0.013
19,3855258,779,3,40,20,0.3,8,0.0513
19,3855259,106283,3,14,7,0.29,5,1e-04
19,3855260,129326,3,15,6,0.2,3,1e-04
19,3855261,1677,3,9,3,0.44,2,0.0054
19,3855262,592,3,0,0,0,0,0
19,3855265,240847,1,58862,113,0.93,14,0.2444
19,3855268,1597,1,16,6,0.94,5,0.01
19,3855270,3500451,3,10796,112,0.85,20,0.0031
19,3855280,4144587,3,2045222,281,0.43,25,0.4935
19,3855281,663049,3,297939,253,0.56,29,0.4493
19,3855285,3323600,3,2506908,314,0.67,26,0.7543
19,3855286,21127,3,240,3,0.67,2,0.0114
19,3855289,21512,1,3974,50,0.77,15,0.1847
19,3855291,888,3,339,35,0.58,9,0.3818
19,3855293,794257,1,62526,269,0.9,31,0.0787
19,3855294,146,1,0,0,0,0,0
19,3855295,362170,1,45944,126,0.8,21,0.1269
19,3855297,113001,1,33318,149,0.69,23,0.2948
19,3855307,12,3,11,2,0.64,1,0.9167
19,3855312,14,1,0,0,0,0,0
19,3855313,13,1,2,2,0,2,0.1538
19,3855315,19,1,3,3,0.67,2,0.1579
19,3855321,981446,2,249055,146,0.73,37,0.2538
19,3855323,15992956,2,6106349,330,0.44,39,0.3818
19,3855325,4312,1,1658,24,0.71,11,0.3845
19,3855326,1783,1,751,20,0.93,9,0.4212
19,3855327,2638,1,1034,23,0.73,10,0.392
19,3855334,1465474,1,1234,44,0.43,9,8e-04
19,3855335,2249,1,1739,4,0.89,2,0.7732
19,3855337,2,1,0,0,0,0,0
19,3855359,20,1,6,2,1,1,0.3
19,3855372,1,1,1,1,1,1,1
19,3855374,41075,3,2647,8,0.66,5,0.0644
19,3855375,5867,1,21,3,0.86,1,0.0036
19,3855377,5592,3,95,2,0.62,1,0.017
19,3855378,63610,3,1427,1,0.97,1,0.0224
19,3855379,4276,1,583,7,0.45,1,0.1363
19,3855381,659,1,370,4,0.32,2,0.5615
19,3855383,309692,3,97442,166,0.83,16,0.3146
19,3855384,3252,3,888,35,0.74,5,0.2731
19,3855386,50,3,35,8,0.34,2,0.7
19,3855393,530241,4,24325,2,0.71,2,0.0459
19,3855408,12804550,4,1793072,4,0.81,3,0.14
19,3855413,54,1,20,3,0.85,2,0.3704
19,3855414,120549,2,7652,50,0.35,11,0.0635
19,3855415,11927,2,2502,2,0.33,2,0.2098
19,3855416,1378610,2,7583,37,0.13,13,0.0055
19,3855418,17829,2,3030,2,0.06,2,0.1699
19,3855419,196170,1,8769,30,0.59,8,0.0447
19,3855420,21970,2,3827,1,0.62,1,0.1742
19,3855421,1453859,2,2740,16,0.18,6,0.0019
19,3855422,30512,2,5885,1,0.19,1,0.1929
19,3855427,9261,2,6850,71,0.37,13,0.7397
19,3855429,1033,2,806,16,0.36,2,0.7803
19,3855432,15,4,9,2,0.56,1,0.6
19,3855442,4,4,3,1,0.67,1,0.75
19,3855444,294,1,6,4,0.83,3,0.0204
19,3855453,235,1,12,1,0.83,1,0.0511
19,3855454,457,1,34,3,0.94,3,0.0744
19,3855459,10692,2,10273,3,0.45,1,0.9608
19,3855465,2643,2,2562,2,0.38,1,0.9694
19,3855466,1752,2,408,3,0.28,2,0.2329
19,3855467,3444,1,1542,3,0.71,1,0.4477
19,3855472,2193,1,11,6,0.55,3,0.005
19,3855474,1107256,1,52023,43,0.56,12,0.047
19,3855479,527370,1,29904,39,0.59,10,0.0567
19,3855481,144,1,0,0,0,0,0
19,3855482,1638996,2,6182,2,0.44,1,0.0038
19,3855486,1570,1,1,1,1,1,6e-04
19,3855488,958,1,26,7,0.88,4,0.0271
19,3855490,11,1,0,0,0,0,0
19,3855491,419,1,16,5,0.81,3,0.0382
19,3855492,61,3,0,0,0,0,0
19,3855498,44973,3,691,5,0.47,4,0.0154
19,3855500,3,3,3,3,1,1,1
19,3855501,24,3,6,4,0.83,1,0.25
19,3855507,550,1,464,21,0.96,5,0.8436
19,3855510,589,1,493,20,0.95,6,0.837
19,3855512,455,1,294,21,0.96,5,0.6462
19,3855514,2968,1,87,9,0.89,4,0.0293
19,3855520,911434,3,9186,23,0.64,5,0.0101
19,3855522,25529,1,2084,10,0.41,3,0.0816
19,3855524,37137,1,895,6,0.69,4,0.0241
19,3855525,72314,1,36744,17,0.45,7,0.5081
19,3855527,72,2,0,0,0,0,0
19,3855528,1535,2,320,14,0.51,4,0.2085
19,3855530,12,1,0,0,0,0,0
19,3855537,753,2,0,0,0,0,0
19,3855540,2,1,0,0,0,0,0
19,3855543,16208,2,14146,6,0.51,3,0.8728
19,3855545,36694,2,10512,22,0.51,3,0.2865
19,3855548,925,3,0,0,0,0,0
19,3855551,120607,1,3561,1,0.92,1,0.0295
19,3855553,13733,1,6836,49,0.37,7,0.4978
19,3855554,395230,1,103109,21,0.87,2,0.2609
19,3855555,1988,1,1423,2,0.8,1,0.7158
19,3855559,13948,1,5123,13,0.54,1,0.3673
19,3855568,2,NA,0,0,0,0,0
19,3855572,307502,3,137531,257,0.76,22,0.4473
19,3855573,304233,3,138449,255,0.76,21,0.4551
19,3855575,306935,3,147427,257,0.77,20,0.4803
19,3855576,62309,3,39174,267,0.84,23,0.6287
19,3855582,2,1,1,1,1,1,0.5
19,3855584,12,1,0,0,0,0,0
19,3855585,62777,3,13015,28,0.77,6,0.2073
19,3855586,2,NA,0,0,0,0,0
19,3855589,4410,2,916,4,0.34,3,0.2077
19,3855590,51653,2,12809,4,0.43,4,0.248
19,3855591,45448,2,29523,22,0.26,8,0.6496
19,3855594,61,3,18,11,0.78,3,0.2951
19,3855599,15520,3,1383,9,0.39,5,0.0891
19,3855600,7182,3,1319,7,0.53,3,0.1837
19,3855610,192452,2,66052,299,0.33,24,0.3432
19,3855611,48718,2,22614,238,0.49,24,0.4642
19,3855612,938,3,226,67,0.46,11,0.2409
19,3855614,748431,1,52226,209,0.92,28,0.0698
19,3855615,172732,3,142800,174,0.47,15,0.8267
19,3855617,70,3,9,6,0.89,1,0.1286
19,3855621,40475,3,8649,129,0.43,16,0.2137
19,3855622,64961,3,13723,147,0.44,15,0.2112
19,3855623,8503,3,1574,87,0.4,10,0.1851
19,3855624,8275,3,2005,110,0.41,11,0.2423
19,3855626,4533,3,861,74,0.4,8,0.1899
19,3855627,29253,3,6916,143,0.41,12,0.2364
19,3855628,59440,3,12178,150,0.41,15,0.2049
19,3855629,33710,3,7227,128,0.44,13,0.2144
19,3855631,55677,3,12488,143,0.44,15,0.2243
19,3855632,5900,3,2967,158,0.38,13,0.5029
19,3855635,58508,3,12211,146,0.42,16,0.2087
19,3855636,25373,3,5502,119,0.43,16,0.2168
19,3855639,22285,3,12567,21,0.61,6,0.5639
19,3855642,3066,3,1220,101,0.47,11,0.3979
19,3855644,25310,3,9007,156,0.53,18,0.3559
19,3855647,728249,2,0,0,0,0,0
19,3855648,22584,3,1225,28,0.09,10,0.0542
19,3855650,22899,3,1224,23,0.09,8,0.0535
19,3855652,11428,3,2420,33,0.13,10,0.2118
19,3855653,11224,1,2283,32,0.13,8,0.2034
19,3855657,24,1,0,0,0,0,0
19,3855661,27204,3,0,0,0,0,0
19,3855662,168,1,97,19,0.43,4,0.5774
19,3855664,608,NA,0,0,0,0,0
19,3855665,14538,3,0,0,0,0,0
19,3855666,26854,NA,0,0,0,0,0
19,3855667,320,NA,0,0,0,0,0
19,3855668,5632,NA,0,0,0,0,0
19,3855670,12047,3,1,1,0,1,1e-04
19,3855672,166,3,48,20,0.44,5,0.2892
19,3855674,992,3,155,49,0.35,5,0.1562
19,3855676,48,3,2,1,0.5,1,0.0417
19,3855677,9590,3,1839,91,0.3,9,0.1918
19,3855679,12,3,10,3,0.3,1,0.8333
19,3855680,117,3,10,6,0.3,2,0.0855
19,3855681,72,3,7,5,0.57,1,0.0972
19,3855683,15005,1,154,29,0.27,8,0.0103
19,3855684,414668,3,25917,175,0.6,13,0.0625
19,3855685,35050,3,6,2,0.5,1,2e-04
19,3855686,197920,3,18901,21,0.6,6,0.0955
19,3855687,9594,3,474,58,0.74,12,0.0494
19,3855690,19,NA,0,0,0,0,0
19,3855691,11,NA,0,0,0,0,0
19,3855699,59902,3,312,47,0.74,8,0.0052
19,3855700,701,3,0,0,0,0,0
19,3855702,15,NA,0,0,0,0,0
19,3855703,317422,3,424,26,0.77,4,0.0013
19,3855704,1607,3,1,1,1,1,6e-04
19,3855705,53860,3,0,0,0,0,0
19,3855706,537907,3,3861,39,0.96,8,0.0072
19,3855707,1,3,0,0,0,0,0
19,3855709,52730,3,113,9,0.78,1,0.0021
19,3855710,25110,3,31,6,0.74,3,0.0012
19,3855711,727,3,0,0,0,0,0
19,3855713,4,NA,0,0,0,0,0
19,3855714,95053,3,11,1,0.27,1,1e-04
19,3855715,96273,3,1208,58,0.64,13,0.0125
19,3855717,208574,3,0,0,0,0,0
19,3855719,37107,3,0,0,0,0,0
19,3855721,63354,3,9,2,0,2,1e-04
19,3855723,213866,NA,0,0,0,0,0
19,3855725,50423,3,49,6,0.88,3,0.001
19,3855726,3459,3,1,1,0,1,3e-04
19,3855728,51,3,0,0,0,0,0
19,3855729,6765,1,1968,72,0.34,13,0.2909
19,3855735,15874,3,37,5,0.46,2,0.0023
19,3855736,4077,3,0,0,0,0,0
19,3855738,709011,NA,0,0,0,0,0
19,3855739,128946,3,301,33,0.77,5,0.0023
19,3855741,186572,3,0,0,0,0,0
19,3855743,275,3,0,0,0,0,0
19,3855745,8175,3,0,0,0,0,0
19,3855746,629094,NA,0,0,0,0,0
19,3855748,100759,3,988,38,0.93,7,0.0098
19,3855750,18031,3,14,9,0.64,4,8e-04
19,3855751,2477,3,4,3,0.75,2,0.0016
19,3855752,14619,3,28,15,0.86,4,0.0019
19,3855753,97425,3,457,44,0.69,10,0.0047
19,3855754,442,3,0,0,0,0,0
19,3855759,130796,3,188,6,0.98,3,0.0014
19,3855760,70814,3,0,0,0,0,0
19,3855762,25260,NA,0,0,0,0,0
19,3855763,51449,NA,0,0,0,0,0
19,3855765,3103,NA,0,0,0,0,0
19,3855767,77983,NA,0,0,0,0,0
19,3855769,30885,NA,0,0,0,0,0
19,3855770,102343,3,17,1,0.65,1,2e-04
19,3855771,9316,3,0,0,0,0,0
19,3855773,68334,3,2933,27,0.27,7,0.0429
19,3855774,685,3,0,0,0,0,0
19,3855775,68325,3,2276,15,0.92,4,0.0333
19,3855776,1124,3,0,0,0,0,0
19,3855778,124882,3,188,23,0.94,6,0.0015
19,3855779,215410,3,4,1,0.5,1,0
19,3855780,61018,3,23,9,0.65,1,4e-04
19,3855781,74449,3,535,4,0.88,3,0.0072
19,3855783,33879,3,86,23,0.95,3,0.0025
19,3855784,14510,3,0,0,0,0,0
19,3855785,359031,2,478,15,0.58,7,0.0013
19,3855786,105585,3,21242,2,0.73,2,0.2012
19,3855788,95100,3,84167,163,0.91,10,0.885
19,3855789,3,3,3,1,0.67,1,1
19,3855790,84722,3,8702,125,0.6,20,0.1027
19,3855796,94420,3,7139,14,0.62,3,0.0756
19,3855797,10905,1,2475,111,0.87,23,0.227
19,3855801,207437,2,326,10,0.97,3,0.0016
19,3855802,41342,2,91,6,0.48,4,0.0022
19,3855803,41223,2,113,6,0.51,4,0.0027
19,3855804,46335,2,35,3,0.46,2,8e-04
19,3855805,16798,2,52,22,0.62,7,0.0031
19,3855807,14,2,0,0,0,0,0
19,3855809,12556,2,4,2,0.5,2,3e-04
19,3855811,56021,2,80,19,0.78,6,0.0014
19,3855812,2458993,2,16622,99,0.71,17,0.0068
19,3855814,570310,2,4134,16,0.95,9,0.0072
19,3855816,51216,2,1976,26,0.93,9,0.0386
19,3855817,112165,2,873,29,0.35,12,0.0078
19,3855819,2522679,2,40087,75,0.54,16,0.0159
19,3855820,63030,NA,0,0,0,0,0
19,3855822,143660,3,7,1,0.86,1,0
19,3855823,42667,2,66,5,0.47,3,0.0015
19,3855824,1508087,2,5740,85,0.73,14,0.0038
19,3855825,2443461,2,15927,116,0.75,20,0.0065
19,3855826,581698,2,0,0,0,0,0
19,3855827,90779,2,226,11,0.19,7,0.0025
19,3855828,32848,2,12,4,0.58,4,4e-04
19,3855830,59591,2,0,0,0,0,0
19,3855831,46535,2,289,41,0.86,8,0.0062
19,3855832,628,2,1,1,0,1,0.0016
19,3855833,93766,2,856,34,0.04,14,0.0091
19,3855834,31988,NA,0,0,0,0,0
19,3855835,29873,2,0,0,0,0,0
19,3855836,8168,2,2,2,1,2,2e-04
19,3855837,93092,2,244,8,0.76,4,0.0026
19,3855838,14,NA,0,0,0,0,0
19,3855839,444317,2,2213,65,0.55,13,0.005
19,3855840,6249,2,0,0,0,0,0
19,3855842,3748662,NA,0,0,0,0,0
19,3855843,67753,2,1058,22,0.08,7,0.0156
19,3855844,40513,2,71,4,0.45,3,0.0018
19,3855845,336340,2,4171,47,0.23,13,0.0124
19,3855846,35479,2,47,3,0.43,2,0.0013
19,3855847,7,2,0,0,0,0,0
19,3855849,292883,2,664,20,0,8,0.0023
19,3855851,148984,2,515,16,0.76,7,0.0035
19,3855853,9381,2,8,1,0.88,1,9e-04
19,3855854,108535,2,1209,43,0.48,11,0.0111
19,3855858,19276,2,3,2,0.33,2,2e-04
19,3855859,77023,NA,0,0,0,0,0
19,3855860,192462,NA,0,0,0,0,0
19,3855861,2450380,2,13263,95,0.74,16,0.0054
19,3855862,5,2,0,0,0,0,0
19,3855863,34428,2,48,3,0.37,2,0.0014
19,3855864,21533,2,353,14,0.86,4,0.0164
19,3855865,71057,2,299,13,0.81,4,0.0042
19,3855866,64817,2,4044,47,0.14,14,0.0624
19,3855867,449470,2,3908,13,0.74,6,0.0087
19,3855869,187097,2,1077,28,0.8,13,0.0058
19,3855870,290,2,0,0,0,0,0
19,3855871,181197,2,1038,41,0.78,9,0.0057
19,3855873,1169,2,1,1,0,1,9e-04
19,3855874,24391,2,6,3,0.83,2,2e-04
19,3855875,24814,2,0,0,0,0,0
19,3855876,69219,2,306,34,0.8,9,0.0044
19,3855877,678,2,0,0,0,0,0
19,3855878,1439676,2,16511,64,0.84,21,0.0115
19,3855889,89403,1,481,40,0.97,7,0.0054
19,3855891,3,NA,0,0,0,0,0
19,3855907,3,3,1,1,1,1,0.3333
19,3855909,1177,1,477,47,0.26,10,0.4053
19,3855910,387,1,254,48,0.23,5,0.6563
19,3855911,3838,1,1650,77,0.21,10,0.4299
19,3855912,1553,1,565,37,0.41,6,0.3638
19,3855913,18749,1,8143,105,0.24,15,0.4343
19,3855915,3,1,0,0,0,0,0
19,3855919,9,NA,0,0,0,0,0
19,3855922,23258,3,30,10,0.6,8,0.0013
19,3855924,407621,3,4894,22,0.56,9,0.012
19,3855925,193100,3,570,49,0.89,10,0.003
19,3855926,2,NA,0,0,0,0,0
19,3855927,11018,2,7387,3,0.56,1,0.6704
19,3855928,122405,1,94,5,0.9,4,8e-04
19,3855930,64039,1,3,2,0,1,0
19,3855931,8,3,5,2,0.6,1,0.625
19,3855933,23880,1,0,0,0,0,0
19,3855935,1246,1,0,0,0,0,0
19,3855937,180,1,0,0,0,0,0
19,3855939,352542,1,0,0,0,0,0
20,853,6221,1,313,11,0.11,8,0.0503
20,919,262159,4,81191,190,0.7,14,0.3097
20,944,9289,1,8735,12,0.76,3,0.9404
20,3844421,82992,2,41,5,0.88,5,5e-04
20,3844427,378,3,1,1,1,1,0.0026
20,3844438,182,NA,0,0,0,0,0
20,3844440,55,2,0,0,0,0,0
20,3844441,79,NA,0,0,0,0,0
20,3844442,279,NA,0,0,0,0,0
20,3844449,4922,2,286,8,0.93,6,0.0581
20,3844459,66,1,23,15,0.74,3,0.3485
20,3844480,121511,1,92526,96,0.02,15,0.7615
20,3844517,1229,1,885,17,0.89,9,0.7201
20,3844518,958,1,733,32,0.87,14,0.7651
20,3844548,22,1,7,2,1,2,0.3182
20,3844564,237364,2,9047,95,0.82,32,0.0381
20,3844570,25482,2,151,18,0.83,8,0.0059
20,3844571,38445846,2,717736,174,0.58,39,0.0187
20,3844583,753,2,195,21,0.93,12,0.259
20,3844593,3313,2,14,6,1,4,0.0042
20,3844610,105,1,71,18,0.63,10,0.6762
20,3844621,1393,1,961,20,0.69,6,0.6899
20,3844628,49611,1,45912,89,0.74,20,0.9254
20,3844635,2507,1,0,0,0,0,0
20,3844650,1,NA,0,0,0,0,0
20,3844651,40756,1,16999,190,0.54,18,0.4171
20,3844654,863,1,8,3,0.75,3,0.0093
20,3844656,2500,1,145,1,0.76,1,0.058
20,3844657,439,1,279,3,0.98,1,0.6355
20,3844658,440,1,18,5,0.89,2,0.0409
20,3844684,2153120,2,562863,47,0.99,10,0.2614
20,3844692,36356,2,34354,83,0.61,11,0.9449
20,3844702,12649,3,9622,50,0.08,18,0.7607
20,3844709,17310,1,5578,41,0.84,17,0.3222
20,3844727,5,1,1,1,0,1,0.2
20,3844778,9936,4,395,1,0.88,1,0.0398
20,3844785,24,2,6,1,0.67,1,0.25
20,3844786,129,2,1,1,0,1,0.0078
20,3844790,296793,4,11129,15,0.88,14,0.0375
20,3844812,1049813,2,20064,89,0.41,29,0.0191
20,3844831,8554,3,4719,62,0.72,22,0.5517
20,3844834,1084542,1,186942,136,0.43,27,0.1724
20,3844843,337,2,262,2,0.04,1,0.7774
20,3844871,1826,1,455,34,0.22,9,0.2492
20,3844873,466,1,318,24,0.67,7,0.6824
20,3844929,35039,2,1550,25,0.54,14,0.0442
20,3844934,932,1,594,12,0.81,6,0.6373
20,3844945,749,2,13,3,0.54,3,0.0174
20,3844946,724,2,7,2,0.14,2,0.0097
20,3844947,966,3,580,24,0.81,10,0.6004
20,3844950,706,2,104,1,0.51,1,0.1473
20,3844962,84375,2,7607,78,0.87,27,0.0902
20,3845009,784586,3,625772,1,0.68,1,0.7976
20,3845025,802,1,265,20,0.86,7,0.3304
20,3845026,833,1,342,25,0.87,8,0.4106
20,3845041,120,1,0,0,0,0,0
20,3845042,1223,1,11,1,1,1,0.009
20,3845049,21,1,9,2,0.11,1,0.4286
20,3845050,13,1,2,1,0,1,0.1538
20,3845051,23587,1,180,19,0.82,14,0.0076
20,3845067,12945,1,2636,133,0.2,16,0.2036
20,3845079,44,NA,0,0,0,0,0
20,3845086,40421,1,27267,156,0.36,18,0.6746
20,3845088,79803,2,30461,87,0.49,11,0.3817
20,3845096,4285247,3,1473125,134,0.64,35,0.3438
20,3845098,43,1,38,1,0.55,1,0.8837
20,3845249,4984,1,4086,15,0.92,6,0.8198
20,3845260,383288,3,159270,200,0.28,25,0.4155
20,3845261,24541,3,11262,89,0.3,26,0.4589
20,3845297,1526600,1,8840,137,0.76,29,0.0058
20,3845368,31699,1,27176,50,0.08,19,0.8573
20,3845389,23,3,1,1,0,1,0.0435
20,3845435,115007,3,2,2,1,2,0
20,3845437,1749,3,215,9,0.68,2,0.1229
20,3845438,431,3,48,8,0.4,7,0.1114
20,3845471,3149,3,2651,19,0.9,9,0.8419
20,3845472,475,3,255,14,0.42,3,0.5368
20,3845478,1082,1,662,4,0.56,3,0.6118
20,3845490,66,1,47,18,0.83,4,0.7121
20,3845493,60898,1,42544,29,0.85,11,0.6986
20,3845494,38108,1,2,1,1,1,1e-04
20,3845510,122,1,1,1,1,1,0.0082
20,3845515,33,1,0,0,0,0,0
20,3845518,333,1,130,43,0.7,8,0.3904
20,3845522,474,1,80,7,0.48,3,0.1688
20,3845527,327,3,3,2,0.33,2,0.0092
20,3845532,79,1,8,4,0.88,3,0.1013
20,3845551,76439,1,23452,37,0.25,19,0.3068
20,3845559,7860,1,7645,46,0.89,10,0.9726
20,3845560,1,NA,0,0,0,0,0
20,3845572,3176052,3,455317,123,0.59,31,0.1434
20,3845582,28745,2,2464,13,0.83,5,0.0857
20,3845593,24858,1,21076,91,0.63,17,0.8479
20,3845598,9,1,7,1,0.57,1,0.7778
20,3845604,2220532,2,694236,115,0.92,23,0.3126
20,3845607,770,1,14,1,0.93,1,0.0182
20,3845616,6944,1,6149,33,0.97,12,0.8855
20,3845632,424,1,3,1,1,1,0.0071
20,3845633,98,1,2,1,1,1,0.0204
20,3845634,1,1,0,0,0,0,0
20,3845637,8,1,0,0,0,0,0
20,3845638,64,1,0,0,0,0,0
20,3845653,30,1,2,2,0,1,0.0667
20,3845663,21,3,3,3,0.67,2,0.1429
20,3845664,163,3,16,4,0.31,3,0.0982
20,3845665,136,3,12,5,0.42,3,0.0882
20,3845666,359,1,46,7,0.46,4,0.1281
20,3845706,115981,1,105883,186,0.46,23,0.9129
20,3845762,9557,1,6033,152,0.56,20,0.6313
20,3845858,8,1,0,0,0,0,0
20,3845859,165941,3,141439,308,0.81,20,0.8523
20,3845860,50142,3,27326,32,0.63,4,0.545
20,3845878,3447,2,512,20,0.93,9,0.1485
20,3845879,528,2,309,6,0.81,4,0.5852
20,3845888,7809,1,436,18,0.8,7,0.0558
20,3845889,3333398,3,1482,63,0.71,14,4e-04
20,3845892,1,NA,0,0,0,0,0
20,3845905,15,NA,0,0,0,0,0
20,3845906,494,1,15,3,0.2,3,0.0304
20,3845917,16,2,16,6,1,4,1
20,3845947,12,1,5,4,0.4,3,0.4167
20,3845976,4,1,1,1,1,1,0.25
20,3845977,132,1,69,4,0.7,2,0.5227
20,3845978,95,1,40,8,0.72,2,0.4211
20,3845979,321,1,196,3,0.85,1,0.6106
20,3845993,622279,3,786,58,0.54,19,0.0013
20,3845999,2,3,1,1,1,1,0.5
20,3846003,2671575,3,162748,369,0.9,39,0.0609
20,3846004,1802,3,26,11,0.92,4,0.0144
20,3846015,4644,2,1,1,1,1,2e-04
20,3846025,13,1,0,0,0,0,0
20,3846090,753897,1,902,65,0.61,21,0.0012
20,3846094,1209,1,22,2,0.73,1,0.0182
20,3846101,1150,1,777,3,0.66,1,0.6757
20,3846113,193,1,152,14,0.91,4,0.7876
20,3846117,54,1,44,13,0.98,6,0.8148
20,3846119,479,4,263,3,0.83,3,0.5491
20,3846121,6,4,4,3,0.25,2,0.6667
20,3846123,33334,1,17,4,0.76,3,5e-04
20,3846144,1345898,1,64184,26,0.66,8,0.0477
20,3846157,195,3,35,3,0.11,2,0.1795
20,3846160,3552,1,402,11,0.95,6,0.1132
20,3846162,5789,1,753,7,0.86,4,0.1301
20,3846163,5923,1,3803,106,0.92,21,0.6421
20,3846206,2444,3,1990,27,0.98,12,0.8142
20,3846212,14762,3,11793,78,0.97,21,0.7989
20,3846216,9,1,7,2,0.71,2,0.7778
20,3846222,4483,1,746,36,0.62,10,0.1664
20,3846249,47600,1,27108,52,0.82,12,0.5695
20,3846252,39879,1,28709,15,0.83,4,0.7199
20,3846257,40432,1,8713,60,0.75,13,0.2155
20,3846258,171674,1,36694,84,0.75,15,0.2137
20,3846260,1,1,1,1,0,1,1
20,3846273,7072,1,57,3,0.74,3,0.0081
20,3846283,13837619,4,7224589,352,0.72,43,0.5221
20,3846319,84,1,39,4,0.64,3,0.4643
20,3846335,7036,3,5133,60,0.92,18,0.7295
20,3846364,291,1,124,9,0.94,4,0.4261
20,3846369,14023,1,390,35,0.5,10,0.0278
20,3846378,1436,1,141,20,0.62,10,0.0982
20,3846379,65257,1,9574,95,0.52,29,0.1467
20,3846380,32247,1,9065,84,0.68,27,0.2811
20,3846382,9066,1,2165,87,0.72,22,0.2388
20,3846390,409,1,274,23,0.69,12,0.6699
20,3846402,9,1,1,1,1,1,0.1111
20,3846429,2,1,1,1,1,1,0.5
20,3846431,2,1,1,1,1,1,0.5
20,3846432,2,1,2,1,0.5,1,1
20,3846434,2,1,0,0,0,0,0
20,3846437,1,NA,0,0,0,0,0
20,3846441,38,4,24,8,0.75,3,0.6316
20,3846455,2149,4,1114,6,0.78,4,0.5184
20,3846478,3303,1,361,52,0.36,12,0.1093
20,3846489,3354,1,64,6,0.7,3,0.0191
20,3846502,1351472,1,1233512,380,0.99,33,0.9127
20,3846510,102951,1,35553,55,0.82,20,0.3453
20,3846512,18,2,0,0,0,0,0
20,3846514,29,2,10,4,0,3,0.3448
20,3846525,437519,1,17001,48,0.28,21,0.0389
20,3846598,69,1,41,20,0.34,9,0.5942
20,3846617,159,1,49,9,0.73,7,0.3082
20,3846618,3214,1,2028,36,0.67,16,0.631
20,3846621,1023,1,370,23,0.49,13,0.3617
20,3846623,2,1,2,1,0.5,1,1
20,3846630,14,1,8,3,0.5,2,0.5714
20,3846642,271,1,65,13,0.85,4,0.2399
20,3846645,16183,1,554,64,0.53,15,0.0342
20,3846652,55267,1,53133,44,0.79,10,0.9614
20,3846653,32229,1,28160,21,0.82,8,0.8737
20,3846654,3266,1,49,5,0.78,3,0.015
20,3846655,147487,1,27043,20,0.76,7,0.1834
20,3846659,96846,1,292,28,0.82,5,0.003
20,3846660,59431,1,22946,22,0.93,5,0.3861
20,3846661,8696,1,2338,14,0.83,5,0.2689
20,3846667,30,1,1,1,0,1,0.0333
20,3846711,1516692,1,933304,519,0.5,47,0.6154
20,3846727,30,1,7,3,0.71,2,0.2333
20,3846736,763,4,124,24,0.61,7,0.1625
20,3846737,17490,3,467,28,0.75,6,0.0267
20,3846745,217,2,28,8,0.54,6,0.129
20,3846746,588,2,210,21,0.59,9,0.3571
20,3846766,440,1,197,7,0.96,3,0.4477
20,3846772,487,3,63,9,0.35,6,0.1294
20,3846775,2600668,1,133663,246,0.66,48,0.0514
20,3846776,1163020,2,3406,81,0.61,28,0.0029
20,3846777,3061327,2,271133,148,0.64,42,0.0886
20,3846783,754,4,209,3,0.53,1,0.2772
20,3846784,480,1,87,20,0.79,9,0.1812
20,3846831,167,1,30,6,0.5,4,0.1796
20,3846842,5,1,2,1,1,1,0.4
20,3846860,106,NA,0,0,0,0,0
20,3846862,1881,1,115,7,0.6,5,0.0611
20,3846863,2532,1,7,4,0.43,3,0.0028
20,3846864,11672,1,58,13,0.41,8,0.005
20,3846866,4618,2,83,10,0.42,6,0.018
20,3846867,33915,4,29028,17,0.73,8,0.8559
20,3846877,44436,2,52,5,0.83,3,0.0012
20,3846882,13681,2,5181,16,0.87,9,0.3787
20,3846883,282865,2,42515,33,0.81,20,0.1503
20,3846885,1859960,2,259784,195,0.78,48,0.1397
20,3846907,13,2,7,3,0.86,3,0.5385
20,3846908,9,2,7,2,0.86,2,0.7778
20,3846909,25,2,11,5,0.91,4,0.44
20,3846922,62862,4,6594,69,0.58,13,0.1049
20,3846946,217123,2,23,10,1,10,1e-04
20,3846947,60529,2,8,6,1,4,1e-04
20,3846953,668,1,458,11,0.54,6,0.6856
20,3846954,1132,1,191,20,0.62,12,0.1687
20,3846977,2687,1,0,0,0,0,0
20,3846978,6337,1,1,1,1,1,2e-04
20,3847029,52,1,1,1,1,1,0.0192
20,3847064,619972,4,254680,127,0.66,26,0.4108
20,3847066,1192,4,4,3,0.75,2,0.0034
20,3847081,14,NA,0,0,0,0,0
20,3847098,315,1,47,9,0.96,7,0.1492
20,3847106,1,3,0,0,0,0,0
20,3847117,489809,3,946,78,0.25,13,0.0019
20,3847145,163799,3,5701,24,0.81,15,0.0348
20,3847146,1252812,3,224947,276,0.82,44,0.1796
20,3847149,1406,3,9,1,1,1,0.0064
20,3847176,378533,1,57857,83,0.56,14,0.1528
20,3847187,24796,1,21769,91,0.74,17,0.8779
20,3847217,1,3,0,0,0,0,0
20,3847218,1038,3,877,12,0.92,4,0.8449
20,3847263,50,1,33,8,0.76,6,0.66
